time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0010541315862062463,1.0376490948949244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15317856964855836,0.0,0.0,2.625e-09
1.0,1.042828507922239,0.0,0.497820685,0.0,1.042828507922239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16775203861809815,0.0,0.0,2.625e-09
2.0,1.0149995439386235,0.0,0.503230723,0.0,1.0149995439386235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20873691788643933,0.0,0.0,2.625e-09
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.9965781807332512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24189308966269604,0.0,0.0,2.625e-09
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.9745299515651223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25934299883450634,0.0,0.0,2.625e-09
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.9327342160261554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26785077703586513,0.0,0.0,2.625e-09
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.9095512012868037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23302819292620264,0.0,0.0,2.625e-09
7.0,0.886096726983435,0.0,0.445695679,0.0,0.8860967269834351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977283026544691,0.0,0.0,2.625e-09
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.8645980904409468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16164598161566907,0.0,0.0,2.625e-09
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.854500717590034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12461464952653004,0.0,0.0,2.625e-09
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.8507692735001141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09879195335239051,0.0,0.0,2.625e-09
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.8588841076002471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07348836063301843,0.0,0.0,2.625e-09
12.0,0.8701652183371611,0.001713511,0.370354595,0.0007732667498948373,0.8693919515872662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031221625827310792,0.0,0.0,2.625e-09
13.0,0.8873338658493106,0.022835818,0.353402923,0.010305261399576672,0.8593911755078893,0.017637428941844592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259
14.0,0.9071214232050357,0.07177203,0.351978638,0.03238900968330799,0.8559276558798747,0.018804757641853024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259
15.0,0.9358070396982502,0.156272327,0.35474052,0.07052198345840395,0.8626438907045485,0.0026411655352978364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259
16.0,0.9612262510925412,0.254172169,0.355558635,0.11470185311699273,0.8465243979755486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01810895225463782,0.0,0.0,2.625e-09
17.0,0.9760051735076591,0.326898601,0.364141626,0.14752156171768913,0.8284836117899701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05702151466167004,0.0,0.0,2.625e-09
18.0,0.9804174893402825,0.355445266,0.364137457,0.16040399250738738,0.820013496832895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06548149161032031,0.0,0.0,2.625e-09
19.0,0.9750261422109637,0.337477858,0.344982956,0.15229572872139802,0.8227304134895657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01618542107761621,0.0,0.0,2.625e-09
20.0,0.9625279181006176,0.277657425,0.306721484,0.12530019043584753,0.7458731083791412,0.09135461928562878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259
21.0,0.9547334938794306,0.188480083,0.265579304,0.08505657751909336,0.6458251910246003,0.22385172533573697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259
22.0,0.9590301064224136,0.098816494,0.246162472,0.044593532899049194,0.5986081110540444,0.31582846246931995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259
23.0,0.9907974459177648,0.032117527,0.237900573,0.01449387585953617,0.5785171535903523,0.39778641646787627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259
24.0,1.0242981159247575,0.002538671,0.229780602,0.001145641827348804,0.5587713309934635,0.4643811431039451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259
25.0,1.0374215849654975,0.0,0.220649176,0.0,0.53656589234687,0.5008556926186276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259
