time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0016797514093723298,1.0370234750717584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1677643219252574,0.7631603821123166,0.0,1.5749999999999998e-09
1.0,1.042828507922239,0.0,0.497820685,0.0,1.042828507922239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1985312587047254,0.7631603821123166,0.0,1.5749999999999998e-09
2.0,1.0149995439386235,0.0,0.503230723,0.0,1.0149995439386235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2507180725617808,0.7631603821123166,0.0,1.5749999999999998e-09
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.9965781807332512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2964205672822053,0.7631603821123166,0.0,1.5749999999999998e-09
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.9745299515651223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.309955121368342,0.7631603821123166,0.0,1.5749999999999998e-09
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.9327342160261554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2901190319924487,0.7631603821123166,0.0,1.5749999999999998e-09
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.9095512012868037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2059061234528108,0.7631603821123166,0.0,1.5749999999999998e-09
7.0,0.886096726983435,0.0,0.445695679,0.0,0.8860967269834351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1205783533621845,0.7631603821123166,0.0,1.5749999999999998e-09
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.8645980904409468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0354672793691888,0.7631603821123166,0.0,1.5749999999999998e-09
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.854500717590034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583070274319387,0.7631603821123166,0.0,1.5749999999999998e-09
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.8507692735001141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907319716033493,0.7631603821123166,0.0,1.5749999999999998e-09
