case name,fixed cost natgas ($/kW/h),fixed cost solar ($/kW/h),fixed cost wind ($/kW/h),fixed cost nuclear ($/kW/h),fixed cost storage (($/h)/kWh),fixed cost pgp storage (($/h)/kWh),var cost natgas ($/kWh),var cost solar ($/kWh),var cost wind ($/kWh),var cost nuclear ($/kWh),var cost to storage ($/kWh),var cost storage ($/kWh),var cost to pgp storage ($/kWh),var cost pgp storage ($/kWh),var cost unmet demand ($/kWh),storage charging efficiency,storage charging time (h),storage decay rate (1/h),pgp storage charging efficiency,pgp storage decay rate (1/h),mean demand (kW),capacity factor solar series (kW),capacity factor wind series (kW),capacity natgas (kW),capacity solar (kW),capacity wind (kW),capacity nuclear (kW),capacity storage (kWh),capacity pgp storage (kWh),capacity to pgp storage (kW),capacity from pgp storage (kW),system cost ($/kW/h),problem status,dispatch natgas (kW),dispatch solar (kW),dispatch wind (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW)
renew075nuc075,-1.0,0.014646525,0.015486449999999999,0.0541532860195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,8.250055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.2118809029348274,0.7260867027982948,1.3963841000698969,0.0,0.0,0.0,0.0,0.08996662004605588,optimal,0.0,0.04138599887049293,0.26004915886777036,0.6985648422617367,0.0,0.0,0.0,0.0,0.0,0.0,6.38545186926877e-23,6.625703028294095e-05,0.6978192578081603,0.0
renew075nuc070,-1.0,0.014646525,0.015486449999999999,0.0505430910195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,7.700054999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.2118809029348275,0.7260867027982948,1.3963841000698969,0.0,0.0,0.0,0.0,0.08492540072029833,optimal,0.0,0.04138599887049296,0.0005665357150045232,0.9580474654145024,0.0,0.0,0.0,0.0,0.0,0.0,6.385451869268774e-23,0.2595488801830487,0.4383366346553945,0.0
renew075nuc065,-1.0,0.014646525,0.015486449999999999,0.04693289601950001,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,7.1500550000000005e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.11763729356604045,0.6010742646953484,1.4623023036054068,0.0,0.0,0.0,0.0,0.07966157322222847,optimal,0.0,0.00037471318839293503,0.00029853046196021507,0.9993267563496467,0.0,0.0,0.0,0.0,0.0,0.0,0.022602991886563787,0.21503206538050404,0.46297554725575996,0.0
renew075nuc060,-1.0,0.014646525,0.015486449999999999,0.043322701019500004,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,6.600055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.11763729356604073,0.6010742646953489,1.4623023036054066,0.0,0.0,0.0,0.0,0.07438237620763463,optimal,0.0,0.0003747131883929373,0.00029853046196021577,0.9993267563496467,0.0,0.0,0.0,0.0,0.0,0.0,0.022602991886563836,0.21503206538050423,0.4629755472557597,0.0
renew075nuc055,-1.0,0.014646525,0.015486449999999999,0.0397125060195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,6.050054999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.11763729356604094,0.6010742646953486,1.4623023036054066,0.0,0.0,0.0,0.0,0.0691031791930397,optimal,0.0,0.0003747131883929377,0.00029853046196021545,0.9993267563496467,0.0,0.0,0.0,0.0,0.0,0.0,0.022602991886563877,0.21503206538050415,0.4629755472557597,0.0
renew075nuc050,-1.0,0.014646525,0.015486449999999999,0.036102311019500004,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,5.500055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.12898020731604026,0.0,1.6980276256134323,0.0,0.0,0.0,0.0,0.06319183879064211,optimal,0.0,1.4187793684263482e-05,0.0,0.9999858122063158,0.0,0.0,0.0,0.0,0.0,0.0,0.02517909126242538,0.0,0.6980418134071167,0.0
renew075nuc045,-1.0,0.014646525,0.015486449999999999,0.0324921160195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,4.950055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.12898020731604048,0.0,1.6980276256134323,0.0,0.0,0.0,0.0,0.057061627396798494,optimal,0.0,1.4187793684263489e-05,0.0,0.9999858122063158,0.0,0.0,0.0,0.0,0.0,0.0,0.02517909126242542,0.0,0.6980418134071167,0.0
renew075nuc040,-1.0,0.014646525,0.015486449999999999,0.0288819210195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,4.400055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.05082428273791715,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew075nuc035,-1.0,0.014646525,0.015486449999999999,0.0252717260195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,3.850055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.04447132680762679,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew075nuc030,-1.0,0.014646525,0.015486449999999999,0.021661531019500004,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,3.300055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.03811837087733551,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew075nuc025,-1.0,0.014646525,0.015486449999999999,0.0180513360195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,2.7500549999999996e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.03176541494704574,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew075nuc020,-1.0,0.014646525,0.015486449999999999,0.0144411410195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,2.2000549999999996e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.025412459016755328,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew075nuc015,-1.0,0.014646525,0.015486449999999999,0.0108309460195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,1.6500549999999998e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.019059503086464577,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew075nuc010,-1.0,0.014646525,0.015486449999999999,0.0072207510195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,1.1000549999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.012706547156173982,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew075nuc005,-1.0,0.014646525,0.015486449999999999,0.0036105560195,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,5.50055e-10,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.006353591225883519,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew075nuc000,-1.0,0.014646525,0.015486449999999999,7.22039e-10,-1.0,-1.0,0.029679,7.500000000000001e-09,7.875e-09,1.1e-16,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,1.270591186058095e-09,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew070nuc100,-1.0,0.01367009,0.014454019999999998,0.0722039,-1.0,-1.0,0.029679,7e-09,7.35e-09,1.1e-08,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.21188090293482742,0.7260867027982948,1.3963841000698969,0.0,0.0,0.0,0.0,0.11421569054469448,optimal,0.0,0.041385998870492935,0.26004915886777036,0.6985648422617367,0.0,0.0,0.0,0.0,0.0,0.0,6.385451869268771e-23,6.625703028294095e-05,0.6978192578081603,0.0
renew070nuc095,-1.0,0.01367009,0.014454019999999998,0.0685940660195,-1.0,-1.0,0.029679,7e-09,7.35e-09,1.0450054999999999e-08,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.21188090293482728,0.7260867027982949,1.3963841000698969,0.0,0.0,0.0,0.0,0.10917497538625981,optimal,0.0,0.04138599887049291,0.2600491588677704,0.6985648422617367,0.0,0.0,0.0,0.0,0.0,0.0,6.385451869268767e-23,6.62570302829411e-05,0.6978192578081603,0.0
renew070nuc090,-1.0,0.01367009,0.014454019999999998,0.06498387101950001,-1.0,-1.0,0.029679,7e-09,7.35e-09,9.900055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.21188090293482728,0.7260867027982949,1.3963841000698969,0.0,0.0,0.0,0.0,0.10413375610589692,optimal,0.0,0.04138599887049291,0.2600491588677704,0.6985648422617367,0.0,0.0,0.0,0.0,0.0,0.0,6.385451869268767e-23,6.62570302829411e-05,0.6978192578081603,0.0
renew070nuc085,-1.0,0.01367009,0.014454019999999998,0.0613736760195,-1.0,-1.0,0.029679,7e-09,7.35e-09,9.350054999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.2118809029348274,0.7260867027982948,1.3963841000698969,0.0,0.0,0.0,0.0,0.09909253682553498,optimal,0.0,0.04138599887049293,0.26004915886777036,0.6985648422617367,0.0,0.0,0.0,0.0,0.0,0.0,6.38545186926877e-23,6.625703028294095e-05,0.6978192578081603,0.0
renew070nuc080,-1.0,0.01367009,0.014454019999999998,0.0577634810195,-1.0,-1.0,0.029679,7e-09,7.35e-09,8.800054999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.2118809029348274,0.7260867027982947,1.3963841000698969,0.0,0.0,0.0,0.0,0.09405131754517232,optimal,0.0,0.04138599887049293,0.2600491588677703,0.6985648422617368,0.0,0.0,0.0,0.0,0.0,0.0,6.38545186926877e-23,6.625703028294075e-05,0.6978192578081602,0.0
renew070nuc075,-1.0,0.01367009,0.014454019999999998,0.0541532860195,-1.0,-1.0,0.029679,7e-09,7.35e-09,8.250055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.2118809029348274,0.7260867027982947,1.3963841000698969,0.0,0.0,0.0,0.0,0.0890100982648098,optimal,0.0,0.04138599887049293,0.2600491588677703,0.6985648422617368,0.0,0.0,0.0,0.0,0.0,0.0,6.38545186926877e-23,6.625703028294075e-05,0.6978192578081602,0.0
renew070nuc070,-1.0,0.01367009,0.014454019999999998,0.0505430910195,-1.0,-1.0,0.029679,7e-09,7.35e-09,7.700054999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.2118809029348276,0.7260867027982947,1.3963841000698969,0.0,0.0,0.0,0.0,0.08396887898444781,optimal,0.0,0.04138599887049298,0.2600491588677703,0.6985648422617368,0.0,0.0,0.0,0.0,0.0,0.0,6.385451869268776e-23,6.625703028294085e-05,0.6978192578081603,0.0
renew070nuc065,-1.0,0.01367009,0.014454019999999998,0.04693289601950001,-1.0,-1.0,0.029679,7e-09,7.35e-09,7.1500550000000005e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.11763729356604094,0.6010742646953486,1.4623023036054066,0.0,0.0,0.0,0.0,0.0789261409446504,optimal,0.0,0.02297770507495682,0.00029853046196021545,0.9767237644630828,0.0,0.0,0.0,0.0,0.0,0.0,3.545233504730001e-23,0.21503206538050415,0.48557853914232363,0.0
renew070nuc060,-1.0,0.01367009,0.014454019999999998,0.043322701019500004,-1.0,-1.0,0.029679,7e-09,7.35e-09,6.600055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.11763729356604095,0.6010742646953486,1.4623023036054066,0.0,0.0,0.0,0.0,0.07364694393344796,optimal,0.0,0.0003747131883929377,0.0002985304619602154,0.9993267563496467,0.0,0.0,0.0,0.0,0.0,0.0,0.02260299188656388,0.21503206538050415,0.4629755472557597,0.0
renew070nuc055,-1.0,0.01367009,0.014454019999999998,0.0397125060195,-1.0,-1.0,0.029679,7e-09,7.35e-09,6.050054999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.1176372935660407,0.6010742646953489,1.4623023036054066,0.0,0.0,0.0,0.0,0.06836774691885351,optimal,0.0,0.0003747131883929372,0.0002985304619602159,0.9993267563496467,0.0,0.0,0.0,0.0,0.0,0.0,0.022602991886563832,0.21503206538050423,0.4629755472557597,0.0
renew070nuc050,-1.0,0.01367009,0.014454019999999998,0.036102311019500004,-1.0,-1.0,0.029679,7e-09,7.35e-09,5.500055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.12898020731604026,0.0,1.6980276256134323,0.0,0.0,0.0,0.0,0.06306589800190439,optimal,0.0,1.4187793684263482e-05,0.0,0.9999858122063158,0.0,0.0,0.0,0.0,0.0,0.0,0.02517909126242538,0.0,0.6980418134071167,0.0
renew070nuc045,-1.0,0.01367009,0.014454019999999998,0.0324921160195,-1.0,-1.0,0.029679,7e-09,7.35e-09,4.950055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.12898020731604026,0.0,1.6980276256134323,0.0,0.0,0.0,0.0,0.056935686608060435,optimal,0.0,1.4187793684263482e-05,0.0,0.9999858122063158,0.0,0.0,0.0,0.0,0.0,0.0,0.02517909126242538,0.0,0.6980418134071167,0.0
renew070nuc040,-1.0,0.01367009,0.014454019999999998,0.0288819210195,-1.0,-1.0,0.029679,7e-09,7.35e-09,4.400055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.12898020731604026,0.0,1.6980276256134323,0.0,0.0,0.0,0.0,0.05080547521421709,optimal,0.0,1.4187793684263482e-05,0.0,0.9999858122063158,0.0,0.0,0.0,0.0,0.0,0.0,0.02517909126242538,0.0,0.6980418134071167,0.0
renew070nuc035,-1.0,0.01367009,0.014454019999999998,0.0252717260195,-1.0,-1.0,0.029679,7e-09,7.35e-09,3.850055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.04447132680762679,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew070nuc030,-1.0,0.01367009,0.014454019999999998,0.021661531019500004,-1.0,-1.0,0.029679,7e-09,7.35e-09,3.300055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.03811837087733612,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew070nuc025,-1.0,0.01367009,0.014454019999999998,0.0180513360195,-1.0,-1.0,0.029679,7e-09,7.35e-09,2.7500549999999996e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.03176541494704574,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew070nuc020,-1.0,0.01367009,0.014454019999999998,0.0144411410195,-1.0,-1.0,0.029679,7e-09,7.35e-09,2.2000549999999996e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.025412459016755328,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew070nuc015,-1.0,0.01367009,0.014454019999999998,0.0108309460195,-1.0,-1.0,0.029679,7e-09,7.35e-09,1.6500549999999998e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.019059503086464643,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew070nuc010,-1.0,0.01367009,0.014454019999999998,0.0072207510195,-1.0,-1.0,0.029679,7e-09,7.35e-09,1.1000549999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.012706547156173982,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew070nuc005,-1.0,0.01367009,0.014454019999999998,0.0036105560195,-1.0,-1.0,0.029679,7e-09,7.35e-09,5.50055e-10,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,0.006353591225883519,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew070nuc000,-1.0,0.01367009,0.014454019999999998,7.22039e-10,-1.0,-1.0,0.029679,7e-09,7.35e-09,1.1e-16,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.0,0.0,1.7597263805114445,0.0,0.0,0.0,0.0,1.270591186058103e-09,optimal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7597263805114446,0.0
renew065nuc100,-1.0,0.012693655,0.01342159,0.0722039,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,1.1e-08,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.22366824664898097,1.6057991440591202,1.2185813674014778,0.0,0.0,0.0,0.0,0.11237788102068055,optimal,0.0,0.043688381892667064,0.5431785518173292,0.4131330662900037,0.0,0.0,0.0,0.0,0.0,0.0,6.740686885311754e-23,0.03208761212137343,0.8054483011114741,0.0
renew065nuc095,-1.0,0.012693655,0.01342159,0.0685940660195,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,1.0450054999999999e-08,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.223668246648981,1.6057991440591202,1.2185813674014776,0.0,0.0,0.0,0.0,0.10797900436543009,optimal,0.0,0.043688381892667064,0.5431785518173292,0.4131330662900037,0.0,0.0,0.0,0.0,0.0,0.0,6.740686885311755e-23,0.03208761212137343,0.8054483011114739,0.0
renew065nuc090,-1.0,0.012693655,0.01342159,0.06498387101950001,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,9.900055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.2118809029348274,0.7260867027982947,1.3963841000698969,0.0,0.0,0.0,0.0,0.10317723432465109,optimal,0.0,0.04138599887049293,0.2600491588677703,0.6985648422617368,0.0,0.0,0.0,0.0,0.0,0.0,6.38545186926877e-23,6.625703028294075e-05,0.6978192578081602,0.0
renew065nuc085,-1.0,0.012693655,0.01342159,0.0613736760195,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,9.350054999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.21188090293482728,0.7260867027982949,1.3963841000698969,0.0,0.0,0.0,0.0,0.09813601504428916,optimal,0.0,0.04138599887049291,0.2600491588677704,0.6985648422617367,0.0,0.0,0.0,0.0,0.0,0.0,6.385451869268767e-23,6.62570302829411e-05,0.6978192578081603,0.0
renew065nuc080,-1.0,0.012693655,0.01342159,0.0577634810195,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,8.800054999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.2118809029348274,0.7260867027982948,1.3963841000698969,0.0,0.0,0.0,0.0,0.09309479576392637,optimal,0.0,0.04138599887049293,0.26004915886777036,0.6985648422617367,0.0,0.0,0.0,0.0,0.0,0.0,6.38545186926877e-23,6.625703028294095e-05,0.6978192578081603,0.0
renew065nuc075,-1.0,0.012693655,0.01342159,0.0541532860195,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,8.250055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.2118809029348274,0.7260867027982948,1.3963841000698969,0.0,0.0,0.0,0.0,0.08805357648356377,optimal,0.0,0.04138599887049293,0.26004915886777036,0.6985648422617367,0.0,0.0,0.0,0.0,0.0,0.0,6.38545186926877e-23,6.625703028294095e-05,0.6978192578081603,0.0
renew065nuc070,-1.0,0.012693655,0.01342159,0.0505430910195,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,7.700054999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.2118809029348274,0.7260867027982947,1.3963841000698969,0.0,0.0,0.0,0.0,0.08301235720320127,optimal,0.0,0.04138599887049293,0.2600491588677703,0.6985648422617368,0.0,0.0,0.0,0.0,0.0,0.0,6.38545186926877e-23,6.625703028294075e-05,0.6978192578081602,0.0
renew065nuc065,-1.0,0.012693655,0.01342159,0.04693289601950001,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,7.1500550000000005e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.21188090293482742,0.7260867027982948,1.3963841000698969,0.0,0.0,0.0,0.0,0.07797113792283883,optimal,0.0,0.041385998870492935,0.26004915886777036,0.6985648422617367,0.0,0.0,0.0,0.0,0.0,0.0,6.385451869268771e-23,6.625703028294095e-05,0.6978192578081603,0.0
renew065nuc060,-1.0,0.012693655,0.01342159,0.043322701019500004,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,6.600055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.11763729356604045,0.6010742646953484,1.4623023036054068,0.0,0.0,0.0,0.0,0.07291151165699968,optimal,0.0,0.022977705074956722,0.00029853046196021507,0.9767237644630831,0.0,0.0,0.0,0.0,0.0,0.0,3.545233504729986e-23,0.21503206538050404,0.48557853914232385,0.0
renew065nuc055,-1.0,0.012693655,0.01342159,0.0397125060195,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,6.050054999999999e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.11763729356604073,0.6010742646953489,1.4623023036054066,0.0,0.0,0.0,0.0,0.06763231464466686,optimal,0.0,0.0003747131883929373,0.00029853046196021577,0.9993267563496467,0.0,0.0,0.0,0.0,0.0,0.0,0.022602991886563836,0.21503206538050423,0.4629755472557597,0.0
renew065nuc050,-1.0,0.012693655,0.01342159,0.036102311019500004,-1.0,-1.0,0.029679,6.5e-09,6.825e-09,5.500055e-09,0.0,0.0,0.0,0.0,-1.0,0.9,6.0,1e-05,0.3,1.13514e-06,1.0,0.19532670616956396,0.35824291354680365,0.0,0.11763729356604073,0.6010742646953489,1.4623023036054066,0.0,0.0,0.0,0.0,0.062353117630072424,optimal,0.0,0.0003747131883929373,0.00029853046196021577,0.9993267563496467,0.0,0.0,0.0,0.0,0.0,0.0,0.022602991886563836,0.21503206538050423,0.4629755472557597,0.0
