time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0021365323024347053,0.3244361124392982,0.0,0.7121305817393977,0.0,0.0,0.7698929679869736,0.0,0.0,0.0,0.0,0.0,0.16456150084304969,0.0,1.1e-08
1.0,1.042828507922239,0.0,0.497820685,0.0,0.329817704113177,0.0,0.713010803809062,0.0,0.0,0.7698824807359317,0.0,0.0,0.0,0.0,0.0,0.16368127877338537,0.0,1.1e-08
2.0,1.0149995439386235,0.0,0.503230723,0.0,0.333401979267041,0.0,0.6815975646715824,0.0,0.0,0.7698719936277437,0.0,0.0,0.0,0.0,0.0,0.195094517910865,0.0,1.1e-08
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.3374164174201114,0.0,0.6591617633131399,0.0,0.0,0.7698615066624082,0.0,0.0,0.0,0.0,0.0,0.2175303192693075,0.0,1.1e-08
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.3361636239993863,0.0,0.6383663275657361,0.0,0.0,0.769851019839923,0.0,0.0,0.0,0.0,0.0,0.2383257550167113,0.0,1.1e-08
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.32709445656969016,0.0,0.6056397594564652,0.0,0.0,0.769840533160286,0.0,0.0,0.0,0.0,0.0,0.27105232312598215,0.0,1.1e-08
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.3112910691017797,0.0,0.5982601321850239,0.0,0.0,0.7698300466234955,0.0,0.0,0.0,0.0,0.0,0.27843195039742347,0.0,1.1e-08
7.0,0.886096726983435,0.0,0.445695679,0.0,0.29528368348322753,0.0,0.5908130435002075,0.0,0.0,0.7698195602295494,0.0,0.0,0.0,0.0,0.0,0.2858790390822399,0.0,1.1e-08
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.27959598778683387,0.0,0.5850021026541129,0.0,0.0,0.7698090739784459,0.0,0.0,0.0,0.0,0.0,0.29168997992833445,0.0,1.1e-08
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.26675596544748814,0.0,0.5877447521425457,0.0,0.0,0.769798587870183,0.0,0.0,0.0,0.0,0.0,0.2889473304399016,0.0,1.1e-08
