time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0019276909866559914,0.5663063069450597,0.0,0.4704692285494149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35575566780494094,0.0,3.850055e-09
1.0,1.042828507922239,0.0,0.497820685,0.0,0.5756999261800047,0.0,0.46712858174223437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35909631461212144,0.0,3.850055e-09
2.0,1.0149995439386235,0.0,0.503230723,0.0,0.581956312407168,0.0,0.4330432315314553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3931816648229005,0.0,3.850055e-09
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.5889635522234508,0.0,0.4076146285098004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186102678445554,0.0,3.850055e-09
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.5867767894425701,0.0,0.38775316212255223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4384717342318036,0.0,3.850055e-09
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.5709464718014087,0.0,0.3617877442247467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4644371521296091,0.0,3.850055e-09
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.5433615093048288,0.0,0.3661896919819749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.460035204372381,0.0,3.850055e-09
7.0,0.886096726983435,0.0,0.445695679,0.0,0.5154204661042702,0.0,0.37067626087916483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455548635475191,0.0,3.850055e-09
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.48803744469057103,0.0,0.37656064575037573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4496642506039801,0.0,3.850055e-09
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.4656250640914557,0.0,0.3888756534985782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4373492428557776,0.0,3.850055e-09
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.4515703889052759,0.0,0.39919888459483827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4270260117595176,0.0,3.850055e-09
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.44339615622286427,0.0,0.4154879513773829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4107369449769729,0.0,3.850055e-09
12.0,0.8701652183371611,0.001713511,0.370354595,0.0014140733126285457,0.4282929967080929,0.0,0.4404581483164397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38576674803791616,0.0,3.850055e-09
13.0,0.8873338658493106,0.022835818,0.353402923,0.01884523694673835,0.408689399242014,0.0,0.4597992296605583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36642566669379756,0.0,3.850055e-09
14.0,0.9071214232050357,0.07177203,0.351978638,0.05922979905946059,0.4070422986010286,0.0,0.44084932554454664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853755708098092,0.0,3.850055e-09
15.0,0.9358070396982502,0.156272327,0.35474052,0.12896358827755486,0.410236250382116,0.0,0.3966072010385793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4296176953157765,0.0,3.850055e-09
16.0,0.9612262510925412,0.254172169,0.355558635,0.2097553391812557,0.4111823515773822,0.0,0.3402885603339034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4859363360204524,0.0,3.850055e-09
17.0,0.9760051735076591,0.326898601,0.364141626,0.2697727575776912,0.4211080686759066,0.0,0.2851243472540614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411005491002945,0.0,3.850055e-09
