time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0013598611288596798,0.3677047796241783,0.0,0.6696385857280928,0.0,0.0,1.7780279748592709,0.0,0.0,0.0,0.0,0.0,0.27148495218676477,0.0,8.250055e-09
1.0,1.042828507922239,0.0,0.497820685,0.0,0.3738040913364068,0.0,0.6690244165858322,0.0,0.0,1.778003755095606,0.0,0.0,0.0,0.0,0.0,0.27209912132902525,0.0,8.250055e-09
2.0,1.0149995439386235,0.0,0.503230723,0.0,0.3778663860534,0.0,0.6371331578852234,0.0,0.0,1.7779795356618553,0.0,0.0,0.0,0.0,0.0,0.30399038002963413,0.0,8.250055e-09
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.38241621278289467,0.0,0.6141619679503566,0.0,0.0,1.7779553165580144,0.0,0.0,0.0,0.0,0.0,0.326961569964501,0.0,8.250055e-09
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.38099633962136875,0.0,0.5935336119437535,0.0,0.0,1.7779310977840788,0.0,0.0,0.0,0.0,0.0,0.347589925971104,0.0,8.250055e-09
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.37071765582739036,0.0,0.562016560198765,0.0,0.0,1.777906879340044,0.0,0.0,0.0,0.0,0.0,0.37910697771609253,0.0,8.250055e-09
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.3528066376533862,0.0,0.5567445636334175,0.0,0.0,1.777882661225906,0.0,0.0,0.0,0.0,0.0,0.3843789742814401,0.0,8.250055e-09
7.0,0.886096726983435,0.0,0.445695679,0.0,0.33466441496129845,0.0,0.5514323120221366,0.0,0.0,1.7778584434416598,0.0,0.0,0.0,0.0,0.0,0.3896912258927209,0.0,8.250055e-09
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.3168845178793025,0.0,0.5477135725616443,0.0,0.0,1.7778342259873008,0.0,0.0,0.0,0.0,0.0,0.39340996535321326,0.0,8.250055e-09
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.30233207626248954,0.0,0.5521686413275444,0.0,0.0,1.7778100088628248,0.0,0.0,0.0,0.0,0.0,0.38895489658731314,0.0,8.250055e-09
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.2932063236818724,0.0,0.5575629498182417,0.0,0.0,1.777785792068227,0.0,0.0,0.0,0.0,0.0,0.38356058809661586,0.0,8.250055e-09
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.28789876416819293,0.0,0.5709853434320542,0.0,0.0,1.7777615756035032,0.0,0.0,0.0,0.0,0.0,0.37013819448280333,0.0,8.250055e-09
12.0,0.8701652183371611,0.001713511,0.370354595,0.000997537128363698,0.2780922268351263,0.0,0.5910754543736711,0.0,0.0,1.777737359468649,0.0,0.0,0.0,0.0,0.0,0.3500480835411864,0.0,8.250055e-09
13.0,0.8873338658493106,0.022835818,0.353402923,0.013294094004389845,0.2653635384950811,0.0,0.6086762333498397,0.0,0.0,1.7777131436636595,0.0,0.0,0.0,0.0,0.0,0.3324473045650178,0.0,8.250055e-09
14.0,0.9071214232050357,0.07177203,0.351978638,0.04178278674781381,0.2642940699569687,0.0,0.6010445665002532,0.0,0.0,1.7776889281885304,0.0,0.0,0.0,0.0,0.0,0.34007897141460436,0.0,8.250055e-09
15.0,0.9358070396982502,0.156272327,0.35474052,0.0909754581781458,0.2663679146614899,0.0,0.5784636668586146,0.0,0.0,1.7776647130432575,0.0,0.0,0.0,0.0,0.0,0.3626598710562429,0.0,8.250055e-09
16.0,0.9612262510925412,0.254172169,0.355558635,0.14796880532090692,0.26698222166679986,0.0,0.5462752241048344,0.0,0.0,1.777640498227836,0.0,0.0,0.0,0.0,0.0,0.39484831381002305,0.0,8.250055e-09
17.0,0.9760051735076591,0.326898601,0.364141626,0.190307206494531,0.27342702648985284,0.0,0.5122709405232754,0.0,0.0,1.7776162837422613,0.0,0.0,0.0,0.0,0.0,0.4288525973915822,0.0,8.250055e-09
18.0,0.9804174893402825,0.355445266,0.364137457,0.20692592573733742,0.27342389606698425,0.0,0.5000676675359608,0.0,0.0,1.777592069586529,0.0,0.0,0.0,0.0,0.0,0.4410558703788967,0.0,8.250055e-09
19.0,0.9750261422109637,0.337477858,0.344982956,0.19646602406150407,0.259041145295374,0.0,0.5195189728540857,0.0,0.0,1.7775678557606347,0.0,0.0,0.0,0.0,0.0,0.4216045650607719,0.0,8.250055e-09
20.0,0.9625279181006176,0.277657425,0.306721484,0.16164097598635718,0.2303113331258508,0.0,0.5705756089884095,0.0,0.0,1.777543642264574,0.0,0.0,0.0,0.0,0.0,0.370547928926448,0.0,8.250055e-09
21.0,0.9547334938794306,0.188480083,0.265579304,0.10972551722724362,0.19941845206668213,0.0,0.6455895245855049,0.0,0.0,1.7775194290983423,0.0,0.0,0.0,0.0,0.0,0.29553401332935264,0.0,8.250055e-09
22.0,0.9590301064224136,0.098816494,0.246162472,0.05752698503816351,0.1848387219327451,0.0,0.7166643994515048,0.0,0.0,1.777495216261935,0.0,0.0,0.0,0.0,0.0,0.22445913846335266,0.0,8.250055e-09
23.0,0.9907974459177648,0.032117527,0.237900573,0.018697531357384656,0.17863501899017217,0.0,0.793464895570208,0.0,0.0,1.7774710037553476,0.0,0.0,0.0,0.0,0.0,0.14765864234464954,0.0,8.250055e-09
24.0,1.0242981159247575,0.002538671,0.229780602,0.0014779120642938375,0.17253788708547244,0.0,0.8502823167749912,0.0,0.0,1.7774467915785759,0.0,0.0,0.0,0.0,0.0,0.09084122113986633,0.0,8.250055e-09
25.0,1.0374215849654975,0.0,0.220649176,0.0,0.1656812728438693,0.0,0.8717403121216283,0.0,0.0,1.7774225797316152,0.0,0.0,0.0,0.0,0.0,0.06938322579322925,0.0,8.250055e-09
