time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0037034826574006575,0.9352836962638424,0.0,0.09971604755988754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
1.0,1.042828507922239,0.0,0.497820685,0.0,0.950797736654367,0.0,0.09203077126787207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
2.0,1.0149995439386235,0.0,0.503230723,0.0,0.9611304770177254,0.0,0.05386906692089807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.9727032903090593,0.0,0.023874890424191896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.9690917402495387,0.0,0.005438211315583618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.9429471647523556,0.0,0.0,0.010212948726200195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087928802243919
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.8973891948539139,0.0,0.002970477785260864,0.0,0.009191528647628879,0.009191653853580175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
7.0,0.886096726983435,0.0,0.445695679,0.0,0.8512431395449775,0.0,0.03485358743845752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.8060186856256234,0.0,0.058579404815323366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.7690034980641572,0.0,0.0854972195258767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.7457914864783615,0.0,0.10497778702175269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.7322913250576475,0.0,0.12659278254259973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
12.0,0.8701652183371611,0.001713511,0.370354595,0.002716719653650325,0.7073476882254194,0.0,0.16010081045809138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
13.0,0.8873338658493106,0.022835818,0.353402923,0.03620549594825003,0.6749713490017747,0.0,0.17615702089928598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
14.0,0.9071214232050357,0.07177203,0.351978638,0.11379237395230073,0.6722510784401953,0.0,0.12107797081253974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977
