time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.001382639669720505,0.3694001906453086,0.0,0.6679203961661015,0.0,0.0,1.8706550802951254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
1.0,1.042828507922239,0.0,0.497820685,0.0,0.3755276250278728,0.0,0.6673008828943662,0.0,0.0,1.8706295987928183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
2.0,1.0149995439386235,0.0,0.503230723,0.0,0.37960865014929895,0.0,0.6353908937893245,0.0,0.0,1.8706041176376125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.38417945519294355,0.0,0.6123987255403076,0.0,0.0,1.8705786368295034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.38275303528864996,0.0,0.5917769162764724,0.0,0.0,1.870553156368486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.37242695860028263,0.0,0.5603072574258728,0.0,0.0,1.8705276762545562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.3544333564097125,0.0,0.5551178448770911,0.0,0.0,1.8705021964877084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
7.0,0.886096726983435,0.0,0.445695679,0.0,0.3362074836646355,0.0,0.5498892433187995,0.0,0.0,1.8704767170679386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.31834560713842835,0.0,0.5462524833025184,0.0,0.0,1.870451237995242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.3037260672099571,0.0,0.5507746503800769,0.0,0.0,1.8704257592696136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.29455823766336436,0.0,0.5562110358367498,0.0,0.0,1.8704002808910485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.2892262060856992,0.0,0.569657901514548,0.0,0.0,1.8703748028595424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
12.0,0.8701652183371611,0.001713511,0.370354595,0.001014246511223753,0.27937445282835066,0.0,0.5897765189975868,0.0,0.0,1.8703493251750902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
13.0,0.8873338658493106,0.022835818,0.353402923,0.01351677855434869,0.2665870751274592,0.0,0.6072300121675028,0.0,0.0,1.8703238478376878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
14.0,0.9071214232050357,0.07177203,0.351978638,0.042482675063624645,0.26551267549014235,0.0,0.5991260726512688,0.0,0.0,1.8702983708473297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
15.0,0.9358070396982502,0.156272327,0.35474052,0.0924993551022243,0.2675960822655503,0.0,0.5757116023304756,0.0,0.0,1.8702728942040117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
16.0,0.9612262510925412,0.254172169,0.355558635,0.150447377144602,0.2682132217139637,0.0,0.5425656522339756,0.0,0.0,1.8702474179077289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
17.0,0.9760051735076591,0.326898601,0.364141626,0.19349497352989015,0.2746877422049425,0.0,0.5078224577728265,0.0,0.0,1.8702219419584762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
18.0,0.9804174893402825,0.355445266,0.364137457,0.2103920669149476,0.2746845973483387,0.0,0.4953408250769961,0.0,0.0,1.8701964663562496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
19.0,0.9750261422109637,0.337477858,0.344982956,0.1997569552175417,0.2602355306746146,0.0,0.5150336563188075,0.0,0.0,1.8701709911010438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830454885
