time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0004949304823564347,0.3555630689565329,0.0,0.6826452270422412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
1.0,1.042828507922239,0.0,0.497820685,0.0,0.3614609797564389,0.0,0.6813675281658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
2.0,1.0149995439386235,0.0,0.503230723,0.0,0.3653891364098724,0.0,0.649610407528751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.36978872663769874,0.0,0.6267894540955525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.3684157380696493,0.0,0.606114213495473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.35847645917760945,0.0,0.5742577568485459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.34115686763845615,0.0,0.5683943336483476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
7.0,0.886096726983435,0.0,0.445695679,0.0,0.32361370601655753,0.0,0.5624830209668774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.306420905915707,0.0,0.5581771845252398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.2923489898329916,0.0,0.5621517277570423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.283524572055723,0.0,0.5672447014443911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.27839226958393537,0.0,0.5804918380163118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
12.0,0.8701652183371611,0.001713511,0.370354595,0.00036306025786875956,0.2689095467497481,0.0,0.6008926113295442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
13.0,0.8873338658493106,0.022835818,0.353402923,0.004838473737095391,0.2566011631203499,0.0,0.6258942289918655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
14.0,0.9071214232050357,0.07177203,0.351978638,0.015207122521865542,0.25556700872085486,0.0,0.6363472919623153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
15.0,0.9358070396982502,0.156272327,0.35474052,0.033111121748486655,0.2575723745157528,0.0,0.6451235434340108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
16.0,0.9612262510925412,0.254172169,0.355558635,0.05385422866862362,0.25816639693861265,0.0,0.6492056254853049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
17.0,0.9760051735076591,0.326898601,0.364141626,0.06926357074801198,0.2643983925739501,0.0,0.6423432101856972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
18.0,0.9804174893402825,0.355445266,0.364137457,0.07531206390399,0.26439536551848614,0.0,0.6407100599178064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
19.0,0.9750261422109637,0.337477858,0.344982956,0.07150511327355158,0.25048753704364946,0.0,0.6530334918937627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
20.0,0.9625279181006176,0.277657425,0.306721484,0.058830305915559204,0.22270639099496015,0.0,0.6809912211900981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
21.0,0.9547334938794306,0.188480083,0.265579304,0.039935330171271266,0.1928336011728262,0.0,0.7219645625353333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
22.0,0.9590301064224136,0.098816494,0.246162472,0.020937327973573987,0.17873529764715773,0.0,0.7593574808016819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
23.0,0.9907974459177648,0.032117527,0.237900573,0.006805090620793708,0.17273644264339522,0.0,0.8112559126535759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
24.0,1.0242981159247575,0.002538671,0.229780602,0.000537895903734462,0.16684063967318744,0.0,0.8569195803478354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
25.0,1.0374215849654975,0.0,0.220649176,0.0,0.1602104326770008,0.0,0.8772111522884968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
26.0,1.0358128590733873,0.0,0.211841671,0.0,0.1538154204116713,0.0,0.8819974386617161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
27.0,1.0288239102145107,0.0,0.207879237,0.0,0.15093834977355544,0.0,0.8778855604409553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
28.0,1.0030397872914412,0.0,0.203906823,0.0,0.14805403279014562,0.0,0.8549857545012955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
29.0,0.9681773737990412,0.0,0.201541219,0.0,0.14633639918165917,0.0,0.821840974617382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146554885
