time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.000768890324585328,1.0379343361565452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.739140026409982,0.0,0.0,2.1e-09
1.0,1.042828507922239,0.0,0.497820685,0.0,1.042828507922239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79689816479676,0.0,0.0,2.1e-09
2.0,1.0149995439386235,0.0,0.503230723,0.0,1.0149995439386235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8664551401606646,0.0,0.0,2.1e-09
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.9965781807332512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9316124579860947,0.0,0.0,2.1e-09
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.9745299515651223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.939075708079497,0.0,0.0,2.1e-09
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.9327342160261554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.875288499935098,0.0,0.0,2.1e-09
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.9095512012868037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7144890066917178,0.0,0.0,2.1e-09
7.0,0.886096726983435,0.0,0.445695679,0.0,0.8860967269834351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.551586033370134,0.0,0.0,2.1e-09
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.8645980904409468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.390449041661837,0.0,0.0,2.1e-09
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.854500717590034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2510633041768195,0.0,0.0,2.1e-09
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.8507692735001141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16105474807799,0.0,0.0,2.1e-09
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.8588841076002471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0984205058064314,0.0,0.0,2.1e-09
12.0,0.8701652183371611,0.001713511,0.370354595,0.0005640257156674886,0.8696011926214936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9869703795009912,0.0,0.0,2.1e-09
13.0,0.8873338658493106,0.022835818,0.353402923,0.007516723610354714,0.8798171422389559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8460049671013945,0.0,0.0,2.1e-09
14.0,0.9071214232050357,0.07177203,0.351978638,0.02362475092699052,0.8834966722780453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8313398246343013,0.0,0.0,2.1e-09
15.0,0.9358070396982502,0.156272327,0.35474052,0.05143918601934787,0.8843678536789024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.851771237323729,0.0,0.0,2.1e-09
16.0,0.9612262510925412,0.254172169,0.355558635,0.08366426566446486,0.8775619854280764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8648872852868577,0.0,0.0,2.1e-09
17.0,0.9760051735076591,0.326898601,0.364141626,0.10760317113793012,0.868402002369729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940248493941942,0.0,0.0,2.1e-09
18.0,0.9804174893402825,0.355445266,0.364137457,0.11699969859328059,0.8634177907470019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9452005497684537,0.0,0.0,2.1e-09
