time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0002785959379008175,0.2520394795571,0.0,0.7863851509861299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
1.0,1.042828507922239,0.0,0.497820685,0.0,0.2562201903740162,0.0,0.7866083175482228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
2.0,1.0149995439386235,0.0,0.503230723,0.0,0.25900464873032314,0.0,0.7559948952083003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.26212328091712483,0.0,0.7344548998161263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.2611500433839227,0.0,0.7133799081811996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.2541046247287338,0.0,0.6786295912974216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.2418277005518773,0.0,0.6677235007349264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
7.0,0.886096726983435,0.0,0.445695679,0.0,0.2293922996033329,0.0,0.6567044273801022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.2172052510376188,0.0,0.647392839403328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.20723042880350107,0.0,0.6472702887865328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.2009752750539729,0.0,0.6497939984461413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.1973372626818918,0.0,0.6615468449183554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
12.0,0.8701652183371611,0.001713511,0.370354595,0.00020436630327128744,0.1906154719882555,0.0,0.6793453800456344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
13.0,0.8873338658493106,0.022835818,0.353402923,0.0027235726568641374,0.18189072278062088,0.0,0.7027195704118256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
14.0,0.9071214232050357,0.07177203,0.351978638,0.008560076036498125,0.18115766651188256,0.0,0.717403680656655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
15.0,0.9358070396982502,0.156272327,0.35474052,0.01863822162366731,0.18257916214907285,0.0,0.73458965592551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
16.0,0.9612262510925412,0.254172169,0.355558635,0.030314498461331687,0.18300023260147447,0.0,0.7479115200297352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
17.0,0.9760051735076591,0.326898601,0.364141626,0.0389884037108169,0.1874177581367954,0.0,0.7495990116600468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
18.0,0.9804174893402825,0.355445266,0.364137457,0.042393095245784496,0.1874156124204645,0.0,0.7506087816740334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
19.0,0.9750261422109637,0.337477858,0.344982956,0.04025016604817388,0.17755710304024602,0.0,0.757218873122544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
20.0,0.9625279181006176,0.277657425,0.306721484,0.033115528014162,0.15786454719590604,0.0,0.7715478428905496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
21.0,0.9547334938794306,0.188480083,0.265579304,0.022479562607403997,0.13668933790944973,0.0,0.7955645933625769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
22.0,0.9590301064224136,0.098816494,0.246162472,0.011785603699660729,0.12669581104043204,0.0,0.8205486916823208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
23.0,0.9907974459177648,0.032117527,0.237900573,0.003830579589629575,0.12244354632260318,0.0,0.8645233200055321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
24.0,1.0242981159247575,0.002538671,0.229780602,0.000302781136212153,0.11826432963245802,0.0,0.9057310051560873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
25.0,1.0374215849654975,0.0,0.220649176,0.0,0.1135645335440206,0.0,0.9238570514214769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
26.0,1.0358128590733873,0.0,0.211841671,0.0,0.10903145431325281,0.0,0.9267814047601345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
27.0,1.0288239102145107,0.0,0.207879237,0.0,0.10699205413480405,0.0,0.9218318560797066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
28.0,1.0030397872914412,0.0,0.203906823,0.0,0.10494751741306375,0.0,0.8980922698783774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
29.0,0.9681773737990412,0.0,0.201541219,0.0,0.10372997960177428,0.0,0.864447394197267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
30.0,0.9301553591673162,0.0,0.201282033,0.0,0.1035965807932007,0.0,0.8265587783741155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
31.0,0.9052857393987411,0.0,0.200577512,0.0,0.10323397532062478,0.0,0.8020517640781163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
32.0,0.8833954903375748,0.0,0.198750371,0.0,0.10229357563662979,0.0,0.781101914700945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
33.0,0.8748245165764875,0.0,0.194935883,0.0,0.10033032085235058,0.0,0.7744941957241369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
34.0,0.8725949954190043,0.0,0.18841669,0.0,0.09697499850059867,0.0,0.7756199969184057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
35.0,0.8826723427774739,0.0,0.182074203,0.0,0.093710623846129,0.0,0.7889617189313448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
36.0,0.9052746142362642,0.001415965,0.177347563,0.0001688787131284996,0.09127789929867587,0.0,0.8138278362244598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
37.0,0.9359138426579239,0.017568687,0.170622935,0.0020953747104747646,0.08781684290172352,0.0,0.8460016250457256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
38.0,0.9678614135851162,0.062129364,0.169864624,0.007410018637333643,0.08742655259311027,0.0,0.8730248423546724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
39.0,0.9907507194354216,0.14318285,0.164084492,0.0170770714319005,0.08445161288881305,0.0,0.889222035114708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
40.0,1.0022565622540849,0.234548752,0.147893711,0.02797406108459997,0.07611848187372877,0.0,0.8981640192957561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
41.0,0.9992037640744335,0.296758301,0.14401171,0.03539364319250825,0.0741204792490445,0.0,0.8896896416328807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
42.0,0.9871639044575523,0.320494619,0.156967557,0.038224616301482585,0.08078864247491895,0.0,0.8681506456811509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
43.0,0.969151954430791,0.304419603,0.172000664,0.036307388110390255,0.08852593755628535,0.0,0.8443186287641153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
44.0,0.9508373941850924,0.251614996,0.17535338,0.030009510636429978,0.09025152582064204,0.0,0.8305763577280204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
45.0,0.9368394729747449,0.172985408,0.166654961,0.020631550280584946,0.0857745913755959,0.0,0.830433331318564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
46.0,0.9431653497509264,0.091169057,0.179700033,0.01087351242671876,0.0924886772542949,0.0,0.8398031600699127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
47.0,0.9829852210366447,0.029465672,0.215774883,0.003514299272105217,0.11105581440472101,0.0,0.8684151073598183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
48.0,1.0274532663991371,0.002473826,0.243586308,0.0002950472302520357,0.12536990142999732,0.0,0.9017883177388877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
49.0,1.0446797665560315,0.0,0.257673726,0.0,0.13262046580105866,0.0,0.9120593007549729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
50.0,1.0473298260546027,0.0,0.263541403,0.0,0.1356404634895702,0.0,0.9116893625650325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
51.0,1.0399537163419181,0.0,0.272605825,0.0,0.14030577371160413,0.0,0.899647942630314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
52.0,1.0156559395239382,0.0,0.285219308,0.0,0.1467977277683935,0.0,0.8688582117555447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
53.0,0.9833123064130467,0.0,0.297550629,0.0,0.1531444576439974,0.0,0.8301678487690491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
54.0,0.951237907033737,0.0,0.310868656,0.0,0.15999902901108773,0.0,0.7912388780226493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
55.0,0.921653362213526,0.0,0.323241607,0.0,0.16636718516897894,0.0,0.7552861770445471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
56.0,0.9009401755409047,0.0,0.330241406,0.0,0.16996986759339416,0.0,0.7309703079475105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
57.0,0.8897480681036559,0.0,0.32827468,0.0,0.16895762578561646,0.0,0.7207904423180395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
58.0,0.8864861146696028,0.0,0.330211947,0.0,0.16995470552637756,0.0,0.7165314091432252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
59.0,0.89241370342965,0.0,0.341347121,0.0,0.17568579804240625,0.0,0.7167279053872437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
60.0,0.9104901805986874,0.001272851,0.357111944,0.00015180985326920078,0.18379969541947622,0.0,0.726538675325942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
61.0,0.936029546947489,0.014252582,0.37769866,0.0016998709056497989,0.19439534251014667,0.0,0.7399343335316926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
62.0,0.9643836273993557,0.052395652,0.39792228,0.006249102402452531,0.20480411000933518,0.0,0.753330414987568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
63.0,0.979892372872031,0.128039497,0.424293976,0.015270960428386568,0.21837719199086367,0.0,0.7462442204527807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
64.0,0.9790334955299214,0.219209187,0.472447659,0.02614454835148088,0.24316110755971965,0.0,0.709727839618721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
65.0,0.9688515700442887,0.284974142,0.527448059,0.03398817511439782,0.27146891674335577,0.0,0.6633944781865352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
66.0,0.9593015649865059,0.314785893,0.569779834,0.03754375038990764,0.2932563911818075,0.0,0.6285014234147908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
67.0,0.9512557076936701,0.306460247,0.602365716,0.03655077077357289,0.3100278133848548,0.0,0.6046771235352424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
68.0,0.9406554696993844,0.261762084,0.624470718,0.031219729224771953,0.3214048975264228,0.0,0.5880308429481897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
69.0,0.9327275415286239,0.188926791,0.61776638,0.022532840387705207,0.3179542840616734,0.0,0.5922404170792454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
70.0,0.9456596539750458,0.103850898,0.572901651,0.012386044860910456,0.2948631394953149,0.0,0.6384104696188205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
71.0,0.9893155484777718,0.032824888,0.550211148,0.0039149448213953945,0.2831847075347342,0.0,0.7022158961216424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
72.0,1.0341930070188754,0.002419713,0.562043837,0.00028859330391662306,0.28927479964936076,0.0,0.7446296140655979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
73.0,1.0572981446209633,0.0,0.574594873,0.0,0.2957346132533518,0.0,0.7615635313676115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
74.0,1.0624514096735456,0.0,0.585923217,0.0,0.3015651272190428,0.0,0.7608862824545027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
75.0,1.0458212286246351,0.0,0.604489555,0.0,0.3111209186922483,0.0,0.7347003099323869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
76.0,1.0080817977194794,0.0,0.615647488,0.0,0.3168637248945268,0.0,0.6912180728249526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
77.0,0.9630730600613127,0.0,0.622879539,0.0,0.32058594363683274,0.0,0.6424871164244799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
78.0,0.9386640306186377,0.0,0.626641967,0.0,0.32252240398786963,0.0,0.6161416266307681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
79.0,0.914141522718833,0.0,0.630656887,0.0,0.3245888178548154,0.0,0.5895527048640176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
80.0,0.900092423361272,0.0,0.62957607,0.0,0.3240325389659632,0.0,0.5760598843953089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
81.0,0.8976648711119394,0.0,0.618736242,0.0,0.31845345622097515,0.0,0.5792114148909641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
82.0,0.9086811977822924,0.0,0.611579381,0.0,0.3147699365458127,0.0,0.5939112612364797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
83.0,0.9438506711586508,0.0,0.606348949,0.0,0.31207791846950805,0.0,0.6317727526891428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
84.0,1.0193540081264267,0.000950061,0.595290687,0.00011331147244005005,0.30638641130594824,0.0,0.7128542853480384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
85.0,1.0907498633131025,0.012682659,0.57384523,0.0015126299950687933,0.2953487842230202,0.0,0.7938884490950134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
86.0,1.1203210581383263,0.061593389,0.578759288,0.0073460941983333515,0.2978779697595131,0.0,0.8150969941804799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
87.0,1.1254854473534608,0.153015297,0.615080004,0.018249763550889444,0.31657165013167476,0.0,0.7906640336708964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293104885
