time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0021495844801247745,1.036553642001006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20264432841687866,0.0,0.0,2.625e-09
1.0,1.042828507922239,0.0,0.497820685,0.0,1.042828507922239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21692468808304394,0.0,0.0,2.625e-09
2.0,1.0149995439386235,0.0,0.503230723,0.0,1.0149995439386235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25844394832465883,0.0,0.0,2.625e-09
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.9965781807332512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921986342426304,0.0,0.0,2.625e-09
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.9745299515651223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309461763957301,0.0,0.0,2.625e-09
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.9920725083287005,0.0,0.0,0.059338292302545184,0.0,0.0,0.0,0.0,0.0,0.0,0.2572791241654745,0.0,0.0,2.625e-09
6.0,0.9095512012868037,0.0,0.469856928,0.0,1.1889899004763615,0.0,0.0,0.2794386991895579,0.0,0.053404463072290666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625035757449577e-09
7.0,0.886096726983435,0.0,0.445695679,0.0,1.1278489885690361,0.0,0.0,0.24175226158560106,0.0,0.3048985648833181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6250715153862377e-09
8.0,0.8645980904409468,0.0,0.422016964,0.0,1.0679291463500487,0.0,0.0,0.20333105590910192,0.0,0.5224714470735778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6251072738099896e-09
9.0,0.8545007175900339,0.0,0.402636474,0.0,1.018886117497906,0.0,0.0,0.16438539990787218,0.0,0.705462280442459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6251430327208377e-09
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.9881315157002499,0.0,0.0,0.13736224220013574,0.0,0.8533995307639984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62517879211879e-09
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.9702445657836726,0.0,0.0,0.11136045818342541,0.0,0.9770139239917324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6252145520038534e-09
12.0,0.8701652183371611,0.001713511,0.370354595,0.0015768450792302217,0.9371956585261062,0.0,0.0,0.06860728526817529,0.0,1.077225027766247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6252503123760334e-09
13.0,0.8873338658493106,0.022835818,0.353402923,0.021014482687007507,0.8942988412119898,0.0,0.0,0.027979458049686524,0.0,1.1389569108714441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625286073235337e-09
14.0,0.9071214232050357,0.07177203,0.351978638,0.06604764856009902,0.8906946366563426,0.0,0.0,0.049620862011405885,0.0,1.164122908586809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625321834581771e-09
15.0,0.9358070396982502,0.156272327,0.35474052,0.14380838515177674,0.8976836786574589,0.0,0.0,0.10568502411098535,0.0,1.2087658270640504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625357596415342e-09
16.0,0.9612262510925412,0.254172169,0.355558635,0.23389994809774917,0.899753948168156,0.0,0.0,0.1724276451733639,0.0,1.3038658833184706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625393358736057e-09
17.0,0.9760051735076591,0.326898601,0.364141626,0.3008258776244177,0.9214735164169816,0.0,0.0,0.24629422053374012,0.0,1.4590330031045955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6254291215439218e-09
18.0,0.9804174893402825,0.355445266,0.364137457,0.3270957225414819,0.9214629666121373,0.0,0.0,0.2681411998133368,0.0,1.6806779270751033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6254648848389437e-09
19.0,0.9750261422109637,0.337477858,0.344982956,0.3105613560324127,0.8729918110742023,0.0,0.0,0.20852702489565125,0.0,1.921982113216587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6255006486211287e-09
20.0,0.9625279181006176,0.277657425,0.306721484,0.255512071018502,0.7761697763773783,0.0,0.0,0.06915392929526269,0.0,2.109630254958922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6255364128904837e-09
