time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0004949304823564344,0.35556306895653245,0.0,0.6826452270422417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862048849999999
1.0,1.042828507922239,0.0,0.497820685,0.0,0.3614609797564385,0.0,0.6813675281658005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862048849999999
2.0,1.0149995439386235,0.0,0.503230723,0.0,0.36538913640987203,0.0,0.6496104075287514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862048849999999
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.3697887266376983,0.0,0.626789454095553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862048849999999
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.3684157380696488,0.0,0.6061142134954736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862048849999999
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.358476459177609,0.0,0.5742577568485464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862048849999999
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.34115686763845576,0.0,0.5683943336483479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862048849999999
7.0,0.886096726983435,0.0,0.445695679,0.0,0.32361370601655715,0.0,0.562483020966878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862048849999999
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.3064209059157066,0.0,0.5581771845252402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862048849999999
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.29234898983299135,0.0,0.5621517277570426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005862048849999999
