time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0002747877776679794,0.29434475166974683,0.0,0.7440836870337159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
1.0,1.042828507922239,0.0,0.497820685,0.0,0.2992272021865098,0.0,0.7436013057357292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
2.0,1.0149995439386235,0.0,0.503230723,0.0,0.3024790367993337,0.0,0.7125205071392898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.30612113691073894,0.0,0.6904570438225122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.30498453973743317,0.0,0.6695454118276892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.296756535108495,0.0,0.6359776809176604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.28241890750961535,0.0,0.6271322937771884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
7.0,0.886096726983435,0.0,0.445695679,0.0,0.26789620253281915,0.0,0.618200524450616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.2536635363252634,0.0,0.6109345541156833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.24201442254907787,0.0,0.6124862950409561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.23470933018697498,0.0,0.6160599433131392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.23046067100820902,0.0,0.6284234365920383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
12.0,0.8701652183371611,0.001713511,0.370354595,0.0002015727965356404,0.22261061586616865,0.0,0.6473530296744567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
13.0,0.8873338658493106,0.022835818,0.353402923,0.0026863438258866827,0.2124214020834119,0.0,0.6722261199400121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
14.0,0.9071214232050357,0.07177203,0.351978638,0.008443067362940699,0.2115653010243203,0.0,0.6871130548177747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
15.0,0.9358070396982502,0.156272327,0.35474052,0.018383453607547347,0.21322539721664563,0.0,0.7041981888740573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
16.0,0.9612262510925412,0.254172169,0.355558635,0.029900126060970374,0.21371714508870684,0.0,0.717608979942864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
17.0,0.9760051735076591,0.326898601,0.364141626,0.03845546669216509,0.21887616009291863,0.0,0.7186735467225754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
18.0,0.9804174893402825,0.355445266,0.364137457,0.04181361910310152,0.21887365421430915,0.0,0.7197302160228718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
19.0,0.9750261422109637,0.337477858,0.344982956,0.039699981853584684,0.2073603766101278,0.0,0.7279657837472512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
20.0,0.9625279181006176,0.277657425,0.306721484,0.032662868015515996,0.18436239046156613,0.0,0.7455026596235353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
21.0,0.9547334938794306,0.188480083,0.265579304,0.022172286855222764,0.15963288487010246,0.0,0.7729283221541055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
22.0,0.9590301064224136,0.098816494,0.246162472,0.011624504913844924,0.14796192685298934,0.0,0.7994436746555792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
23.0,0.9907974459177648,0.032117527,0.237900573,0.003778218952314247,0.14299591198657713,0.0,0.8440233149788734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
24.0,1.0242981159247575,0.002538671,0.229780602,0.0002986423856945948,0.13811520638840455,0.0,0.8858842671506584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
25.0,1.0374215849654975,0.0,0.220649176,0.0,0.13262654121983455,0.0,0.904795043745663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
26.0,1.0358128590733873,0.0,0.211841671,0.0,0.12733257662815897,0.0,0.9084802824452284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
27.0,1.0288239102145107,0.0,0.207879237,0.0,0.12495085952520511,0.0,0.9038730506893057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
28.0,1.0030397872914412,0.0,0.203906823,0.0,0.1225631437010896,0.0,0.8804766435903516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
29.0,0.9681773737990412,0.0,0.201541219,0.0,0.12114124001622922,0.0,0.8470361337828121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
30.0,0.9301553591673162,0.0,0.201282033,0.0,0.1209854499818599,0.0,0.8091699091854563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
31.0,0.9052857393987411,0.0,0.200577512,0.0,0.12056198053982248,0.0,0.7847237588589185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
32.0,0.8833954903375748,0.0,0.198750371,0.0,0.11946373310675275,0.0,0.7639317572308221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
33.0,0.8748245165764875,0.0,0.194935883,0.0,0.11717094253696352,0.0,0.757653574039524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
34.0,0.8725949954190043,0.0,0.18841669,0.0,0.11325242339808145,0.0,0.7593425720209228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
35.0,0.8826723427774739,0.0,0.182074203,0.0,0.10944011768821663,0.0,0.7732322250892572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
36.0,0.9052746142362642,0.001415965,0.177347563,0.00016657029038423917,0.10659905602573704,0.0,0.7985089879201428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
37.0,0.9359138426579239,0.017568687,0.170622935,0.0020667327901888874,0.10255705519528727,0.0,0.8312900546724478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
38.0,0.9678614135851162,0.062129364,0.169864624,0.007308730231939417,0.10210125396855187,0.0,0.8584514293846249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
39.0,0.9907507194354216,0.14318285,0.164084492,0.016843642959072407,0.09862696537680982,0.0,0.8752801110995394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
40.0,1.0022565622540849,0.234548752,0.147893711,0.027591680394572535,0.0888951035923914,0.0,0.885769778267121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
41.0,0.9992037640744335,0.296758301,0.14401171,0.03490984337289654,0.08656173269576978,0.0,0.8777321880057671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
42.0,0.9871639044575523,0.320494619,0.156967557,0.037702119581639444,0.09434915890480024,0.0,0.8551126259711128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
43.0,0.969151954430791,0.304419603,0.172000664,0.03581109820536864,0.10338517264091172,0.0,0.8299556835845107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
44.0,0.9508373941850924,0.251614996,0.17535338,0.02959930715007022,0.10540040394534406,0.0,0.8158376830896782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
45.0,0.9368394729747449,0.172985408,0.166654961,0.020349535223537368,0.100172008140907,0.0,0.8163179296103006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
46.0,0.9431653497509264,0.091169057,0.179700033,0.01072488112244812,0.10801306520120489,0.0,0.8244274034272734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
47.0,0.9829852210366447,0.029465672,0.215774883,0.003466261907184673,0.12969672913894986,0.0,0.8498222299905102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
48.0,1.0274532663991371,0.002473826,0.243586308,0.0002910141953933048,0.1464134609709547,0.0,0.880748791232789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
49.0,1.0446797665560315,0.0,0.257673726,0.0,0.15488104538676073,0.0,0.8897987211692707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
50.0,1.0473298260546027,0.0,0.263541403,0.0,0.15840795502500554,0.0,0.8889218710295972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00732754885
