time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.0011316438960892487,1.0375715825850413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20162492140762123,0.0,0.0,4.725e-09
1.0,1.042828507922239,0.0,0.497820685,0.0,1.042828507922239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21692319733345922,0.0,0.0,4.725e-09
2.0,1.0149995439386235,0.0,0.503230723,0.0,1.0149995439386235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2584424413744376,0.0,0.0,4.725e-09
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.9965781807332512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29219710914747044,0.0,0.0,4.725e-09
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.9745299515651223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30946024452466697,0.0,0.0,4.725e-09
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.9327342160261554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31661593802729526,0.0,0.0,4.725e-09
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.9095512012868037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794372921788782,0.0,0.0,4.725e-09
7.0,0.886096726983435,0.0,0.445695679,0.0,0.8860967269834351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24175092692702124,0.0,0.0,4.725e-09
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.8645980904409468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20332979215764918,0.0,0.0,4.725e-09
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.854500717590034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16438419419229114,0.0,0.0,4.725e-09
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.8507692735001141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373610728785166,0.0,0.0,4.725e-09
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.8588841076002471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11135931002862158,0.0,0.0,4.725e-09
12.0,0.8701652183371611,0.001713511,0.370354595,0.0008301265316567923,0.8693350918055044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0678594576747638,0.0,0.0,4.725e-09
13.0,0.8873338658493106,0.022835818,0.353402923,0.01106302696270158,0.8762708388866092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018026944042194213,0.0,0.0,4.725e-09
14.0,0.9071214232050357,0.07177203,0.351978638,0.03477063545776318,0.8723507877472726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018342794890978148,0.0,0.0,4.725e-09
15.0,0.9358070396982502,0.156272327,0.35474052,0.07570759966317467,0.8600994400350755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03758317633369409,0.0,0.0,4.725e-09
16.0,0.9612262510925412,0.254172169,0.355558635,0.12313609956145836,0.8380901515310829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06166273189849658,0.0,0.0,4.725e-09
17.0,0.9760051735076591,0.326898601,0.364141626,0.15836910405103183,0.8176360694566274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10383635651957068,0.0,0.0,4.725e-09
18.0,0.9804174893402825,0.355445266,0.364137457,0.17219880459384615,0.8082186847464363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11324319143740186,0.0,0.0,4.725e-09
19.0,0.9750261422109637,0.337477858,0.344982956,0.16349432467752087,0.8115318175334428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06145896047159619,0.0,0.0,4.725e-09
20.0,0.9625279181006176,0.277657425,0.306721484,0.13451375287582393,0.7761688578841562,0.0,0.05184530734063737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
21.0,0.9547334938794306,0.188480083,0.265579304,0.09131095019942932,0.6720572109104335,0.0,0.19136533276956788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
22.0,0.9590301064224136,0.098816494,0.246162472,0.04787258058728787,0.6229222754614105,0.0,0.2882352503737152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
23.0,0.9907974459177648,0.032117527,0.237900573,0.015559638247961865,0.6020152668386162,0.0,0.3732225408311867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
24.0,1.0242981159247575,0.002538671,0.229780602,0.0012298830601307378,0.5814674117130768,0.0,0.4416008211515499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
25.0,1.0374215849654975,0.0,0.220649176,0.0,0.558360036263388,0.0,0.4790615487021095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
26.0,1.0358128590733873,0.0,0.211841671,0.0,0.5360723536155726,0.0,0.4997405054578147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
27.0,1.0288239102145107,0.0,0.207879237,0.0,0.5260452833493718,0.0,0.5027786268651389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
28.0,1.0030397872914412,0.0,0.203906823,0.0,0.515992958363154,0.0,0.48704682892828716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
29.0,0.9681773737990412,0.0,0.201541219,0.0,0.5100067192156993,0.0,0.45817065458334194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
30.0,0.9301553591673162,0.0,0.201282033,0.0,0.5093508404719738,0.0,0.42080451869534236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
31.0,0.9052857393987411,0.0,0.200577512,0.0,0.5075680267844742,0.0,0.3977177126142669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
32.0,0.8833954903375748,0.0,0.198750371,0.0,0.502944386064337,0.0,0.38045110427323786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
33.0,0.8748245165764875,0.0,0.194935883,0.0,0.49329169804339346,0.0,0.3815328185330941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
34.0,0.8725949954190043,0.0,0.18841669,0.0,0.47679466458115183,0.0,0.39580033083785243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
35.0,0.8826723427774739,0.0,0.182074203,0.0,0.46074479149519904,0.0,0.4219275512822748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007816048849999998
