time (hr),demand (kW),solar capacity factor (kW),wind capacity factor (kW),dispatch solar (kW per unit deployed),dispatch wind (kW per unit deployed),dispatch natgas (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),curtailment solar (kW),curtailment wind (kW),curtailment nuclear (kW),dispatch unmet demand (kW),price ($/kWh)
0.0,1.0387032264811307,0.00233589,0.489697811,0.00028010565090730814,0.14264665106920998,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09262126015925468,0.0,0.0,3.1499999999999997e-09
1.0,1.042828507922239,0.0,0.497820685,0.0,0.1470520381612257,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921183850985864,0.0,0.0,3.1499999999999997e-09
2.0,1.0149995439386235,0.0,0.503230723,0.0,0.1192230741776101,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1225465200634393,0.0,0.0,3.1499999999999997e-09
3.0,0.9965781807332512,0.0,0.509290041,0.0,0.10080171097223792,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438789910118049,0.0,0.0,3.1499999999999997e-09
4.0,0.9745299515651223,0.0,0.507399098,0.0,0.07875348180410902,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16501874519828422,0.0,0.0,3.1499999999999997e-09
5.0,0.9327342160261554,0.0,0.493710266,0.0,0.03695774626514209,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20023788831748765,0.0,0.0,3.1499999999999997e-09
6.0,0.9095512012868037,0.0,0.469856928,0.0,0.013774731525790406,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21196092737178043,0.0,0.0,3.1499999999999997e-09
7.0,0.886096726983435,0.0,0.445695679,0.0,0.0,0.0,0.8860967269834351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21412775202681533,0.009679742777578246,0.0,2.7500549999999987e-09
8.0,0.8645980904409468,0.0,0.422016964,0.0,0.0,0.0,0.8645980904409468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027516713225785,0.031178379320066528,0.0,2.7500549999999987e-09
9.0,0.8545007175900339,0.0,0.402636474,0.0,0.0,0.0,0.854500717590034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19344060784942743,0.04127575217097937,0.0,2.7500549999999987e-09
10.0,0.8507692735001141,0.0,0.39048308,0.0,0.0,0.0,0.8507692735001141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18760169340772784,0.04500719626089917,0.0,2.7500549999999987e-09
11.0,0.8588841076002471,0.0,0.383414637,0.0,0.0,0.0,0.8588841076002471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18420576681199421,0.036892362160766114,0.0,2.7500549999999987e-09
12.0,0.8701652183371611,0.001713511,0.370354595,0.0,0.0,0.0,0.8701652183371611,0.0,0.0,0.0,0.0,0.0,0.0,0.0002054737654563496,0.1779312670432051,0.025611251423852174,0.0,2.7500549999999987e-09
13.0,0.8873338658493106,0.022835818,0.353402923,0.0,0.0,0.0,0.8873338658493106,0.0,0.0,0.0,0.0,0.0,0.0,0.0027383317129191973,0.169787092465161,0.008442603911702637,0.0,2.7500549999999987e-09
14.0,0.9071214232050357,0.07177203,0.351978638,0.008606463138285128,0.002738490305737333,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16636432596006764,0.0,0.0,3.1499999999999997e-09
15.0,0.9358070396982502,0.156272327,0.35474052,0.018739222254958367,0.021291347682278573,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14913837304297783,0.0,0.0,3.1499999999999997e-09
16.0,0.9612262510925412,0.254172169,0.355558635,0.030478772904660462,0.03497100842686749,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13585176328385612,0.0,0.0,3.1499999999999997e-09
17.0,0.9760051735076591,0.326898601,0.364141626,0.039199682097099356,0.04102902164954652,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391731835023918,0.0,0.0,3.1499999999999997e-09
18.0,0.9804174893402825,0.355445266,0.364137457,0.042622823675280634,0.04201819590398853,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13292614116276397,0.0,0.0,3.1499999999999997e-09
19.0,0.9750261422109637,0.337477858,0.344982956,0.04046828193189496,0.03878139051805548,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12696045607464113,0.0,0.0,3.1499999999999997e-09
20.0,0.9625279181006176,0.277657425,0.306721484,0.033294981252915204,0.03345646708668904,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139032336279522,0.0,0.0,3.1499999999999997e-09
21.0,0.9547334938794306,0.188480083,0.265579304,0.022601379487809128,0.03635564463060823,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09123791759095015,0.0,0.0,3.1499999999999997e-09
22.0,0.9590301064224136,0.098816494,0.246162472,0.011849469954598936,0.051404166706801334,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06686087207703635,0.0,0.0,3.1499999999999997e-09
23.0,0.9907974459177648,0.032117527,0.237900573,0.003851337522686446,0.09116963863406502,0.0,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02312609565861876,0.0,0.0,3.1499999999999997e-09
24.0,1.0242981159247575,0.002538671,0.229780602,0.00030442190894884043,0.1103946169638058,0.017822607290989514,0.8957764697610133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02259
